DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240111349,05/12/2024 12:00:00 AM,05/11/2024 12:00:00 AM,2305,01,Central,0162,1,330,BURGLARY FROM VEHICLE,1300 0329,0,X,X,504,OTHER RESIDENCE,,,IC,Invest Cont,330,,,,700 S  GRAND                        AV,,34.0473,-118.2566
240112436,06/06/2024 12:00:00 AM,06/06/2024 12:00:00 AM,0800,01,Central,0153,1,330,BURGLARY FROM VEHICLE,0344 1307,35,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,5TH                          ST,HILL,34.0488,-118.2518
240121514,11/22/2024 12:00:00 AM,11/21/2024 12:00:00 AM,1830,01,Central,0138,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,18,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,330,,,,300 S  CENTRAL                      AV,,34.0461,-118.2395
240115569,07/28/2024 12:00:00 AM,07/28/2024 12:00:00 AM,0620,01,Central,0119,2,888,TRESPASSING,0910,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
240105821,01/26/2024 12:00:00 AM,01/16/2024 12:00:00 AM,0930,01,Central,0122,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0444,58,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100 N  HILL                         ST,,34.0572,-118.2481
240109257,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,1940,01,Central,0176,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  9TH                          ST,,34.0404,-118.2504
240108684,03/07/2024 12:00:00 AM,03/03/2024 12:00:00 AM,2015,01,Central,0176,1,330,BURGLARY FROM VEHICLE,0344 1307,41,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,200 E  8TH                          ST,,34.0419,-118.2523
240106787,02/04/2024 12:00:00 AM,01/06/2024 12:00:00 AM,1607,01,Central,0162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0377 0344,27,M,I,503,HOTEL,,,IC,Invest Cont,440,,,,400 W  8TH                          ST,,34.0445,-118.2558
240116175,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1000,01,Central,0123,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,45,M,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,440,,,,300 W  1ST                          ST,,34.0536,-118.2455
240106162,01/30/2024 12:00:00 AM,01/27/2024 12:00:00 AM,1000,01,Central,0182,1,520,VEHICLE - ATTEMPT STOLEN,0329 1822 1609 1307 1300,28,M,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,520,,,,500 W  OLYMPIC                      BL,,34.043,-118.2606
240106152,01/30/2024 12:00:00 AM,01/27/2024 12:00:00 AM,1000,01,Central,0135,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 S  SPRING                       ST,,34.0517,-118.2456
240109812,04/01/2024 12:00:00 AM,04/01/2024 12:00:00 AM,0038,01,Central,0182,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,1100 S  GRAND                        AV,,34.0415,-118.262
240108732,03/08/2024 12:00:00 AM,03/06/2024 12:00:00 AM,2140,01,Central,0181,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,28,M,B,712,COLISEUM,,,IC,Invest Cont,440,,,,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
240122883,12/21/2024 12:00:00 AM,12/16/2024 12:00:00 AM,1609,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,28,M,B,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240105431,01/21/2024 12:00:00 AM,01/20/2024 12:00:00 AM,0100,01,Central,0134,1,352,PICKPOCKET,0344,28,F,H,207,BAR/COCKTAIL/NIGHTCLUB,,,IC,Invest Cont,352,,,,300 S  HILL                         ST,,34.0516,-118.2491
240105666,01/24/2024 12:00:00 AM,01/24/2024 12:00:00 AM,0030,01,Central,0176,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 0429 0913 0421 2038,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,700 S  LOS ANGELES                  ST,,34.0432,-118.2504
240111298,05/11/2024 12:00:00 AM,05/10/2024 12:00:00 AM,2030,01,Central,0164,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,28,M,B,101,STREET,,,IC,Invest Cont,330,,,,E  7TH                          ST,S  LOS ANGELES                  ST,34.0432,-118.2504
240110333,04/15/2024 12:00:00 AM,02/28/2024 12:00:00 AM,2200,01,Central,0159,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600    MATEO                        ST,,34.0383,-118.2327
240120562,10/29/2024 12:00:00 AM,10/24/2024 12:00:00 AM,1622,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240107324,02/15/2024 12:00:00 AM,02/13/2024 12:00:00 AM,1800,01,Central,0162,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,700 S  FIGUEROA                     ST,,34.0494,-118.2599
240118231,09/09/2024 12:00:00 AM,08/24/2024 12:00:00 AM,0100,01,Central,0148,1,330,BURGLARY FROM VEHICLE,1307 0344 0329,39,F,W,103,ALLEY,,,IC,Invest Cont,330,,,,400    STANFORD                     AV,,34.044,-118.24
240118922,09/24/2024 12:00:00 AM,09/24/2024 12:00:00 AM,1540,01,Central,0152,2,888,TRESPASSING,0910 2004,0,M,O,903,MTA - RED LINE - 7TH AND METRO CENTER,,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
240113326,06/24/2024 12:00:00 AM,06/24/2024 12:00:00 AM,0725,01,Central,0153,2,888,TRESPASSING,0910,0,X,X,902,MTA - RED LINE - PERSHING SQUARE,,,IC,Invest Cont,888,,,,500 S  HILL                         ST,,34.0488,-118.2518
240110899,04/30/2024 12:00:00 AM,04/30/2024 12:00:00 AM,1100,01,Central,0161,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 W  7TH                          ST,,34.0494,-118.2599
240116870,08/15/2024 12:00:00 AM,08/15/2024 12:00:00 AM,0645,01,Central,0119,2,888,TRESPASSING,0910,0,M,O,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
240108235,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0430,01,Central,0158,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0448,32,F,H,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600 S  CENTRAL                      AV,,34.039,-118.24
240120582,10/30/2024 12:00:00 AM,10/29/2024 12:00:00 AM,1930,01,Central,0192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,VENICE                       BL,FLOWER                       ST,34.037,-118.2688
240119424,10/04/2024 12:00:00 AM,10/03/2024 12:00:00 AM,1700,01,Central,0185,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 S  BROADWAY,,34.0423,-118.2561
240114630,07/15/2024 12:00:00 AM,07/11/2024 12:00:00 AM,1035,01,Central,0162,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,26,F,O,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,700 S  GRAND                        AV,,34.0473,-118.2566
240114915,07/18/2024 12:00:00 AM,07/18/2024 12:00:00 AM,0005,01,Central,0123,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,30,M,B,101,STREET,,,IC,Invest Cont,341,,,,200 N  HILL                         ST,,34.0552,-118.2457
240105984,01/28/2024 12:00:00 AM,01/28/2024 12:00:00 AM,1430,01,Central,0157,2,624,BATTERY - SIMPLE ASSAULT,0444 0448 0426 0913,44,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
240106191,01/30/2024 12:00:00 AM,01/30/2024 12:00:00 AM,1820,01,Central,0111,1,210,ROBBERY,0344 0431 1822,69,M,A,203,OTHER BUSINESS,512,MACE/PEPPER SPRAY,IC,Invest Cont,210,,,,600 N  SPRING                       ST,,34.0582,-118.2387
240113300,06/22/2024 12:00:00 AM,06/21/2024 12:00:00 AM,1945,01,Central,0182,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,29,M,V,707,GARAGE/CARPORT,,,IC,Invest Cont,341,,,,1100 S  GRAND                        AV,,34.0415,-118.262
240113793,07/01/2024 12:00:00 AM,06/30/2024 12:00:00 AM,1900,01,Central,0185,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,35,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,900 S  BROADWAY,,34.0423,-118.2561
240118535,09/16/2024 12:00:00 AM,09/16/2024 12:00:00 AM,0645,01,Central,0133,2,888,TRESPASSING,0910 1501,0,X,X,135,MTA PROPERTY OR PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,888,,,,200 S  BROADWAY,,34.0524,-118.2467
240112302,06/03/2024 12:00:00 AM,05/29/2024 12:00:00 AM,1245,01,Central,0156,2,354,THEFT OF IDENTITY,0922 0930 0935,36,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,500    SAN JULIAN                   ST,,34.0446,-118.245
240117866,09/02/2024 12:00:00 AM,08/31/2024 12:00:00 AM,1735,01,Central,0159,1,330,BURGLARY FROM VEHICLE,0344 1307 0329 1609,34,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,330,,,,COLYTON                      ST,PALMETTO                     ST,34.0401,-118.236
240105735,01/25/2024 12:00:00 AM,01/24/2024 12:00:00 AM,1230,01,Central,0122,2,901,VIOLATION OF RESTRAINING ORDER,2038,31,F,H,102,SIDEWALK,,,AO,Adult Other,901,,,,100 N  HILL                         ST,,34.0572,-118.2481
240120844,11/05/2024 12:00:00 AM,11/05/2024 12:00:00 AM,1220,01,Central,0152,2,888,TRESPASSING,1501,54,M,X,101,STREET,,,IC,Invest Cont,888,,,,500 S  GRAND                        AV,,34.0502,-118.2539
240122767,11/21/2024 12:00:00 AM,11/15/2024 12:00:00 AM,0314,01,Central,0162,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,56,M,V,108,PARKING LOT,,,IC,Invest Cont,420,,,,800 S  OLIVE                        ST,,34.0452,-118.2569
240112501,06/08/2024 12:00:00 AM,06/07/2024 12:00:00 AM,2245,01,Central,0162,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,39,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,800 S  OLIVE                        ST,,34.0452,-118.2569
240105171,01/18/2024 12:00:00 AM,01/17/2024 12:00:00 AM,1800,01,Central,0192,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,GRAND                        AV,VENICE                       BL,34.0357,-118.2663
240109640,03/27/2024 12:00:00 AM,03/27/2024 12:00:00 AM,2000,01,Central,0139,1,330,BURGLARY FROM VEHICLE,1307 0344,31,M,H,101,STREET,,,IC,Invest Cont,330,,,,200 S  HEWITT                       ST,,34.0472,-118.2362
240119535,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,1430,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2004 0325,0,M,O,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240116585,08/12/2024 12:00:00 AM,08/12/2024 12:00:00 AM,0130,01,Central,0174,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 S  MAIN                         ST,,34.0428,-118.2532
240111565,05/18/2024 12:00:00 AM,05/18/2024 12:00:00 AM,1740,01,Central,0159,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MATEO,SANTA FE,34.0419,-118.2328
240110194,04/12/2024 12:00:00 AM,04/11/2024 12:00:00 AM,2319,01,Central,0164,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 0329,21,F,B,101,STREET,,,IC,Invest Cont,330,,,,600 S  LOS ANGELES                  ST,,34.0446,-118.2507
240122951,12/26/2024 12:00:00 AM,12/26/2024 12:00:00 AM,1530,01,Central,0128,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,44,F,O,727,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,341,,,,100    JAPANESE VILLAGE PLAZA       ML,,34.0498,-118.24
240122802,12/18/2024 12:00:00 AM,12/13/2024 12:00:00 AM,0001,01,Central,0119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,69,F,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,500    RAMIREZ                      ST,,34.055,-118.2321
240118303,09/10/2024 12:00:00 AM,09/10/2024 12:00:00 AM,1937,01,Central,0142,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,40,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,400 S  HILL                         ST,,34.0519,-118.2531
240111411,05/13/2024 12:00:00 AM,05/13/2024 12:00:00 AM,1910,01,Central,0129,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1307,39,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 E  TEMPLE                       ST,,34.0502,-118.2336
240109565,03/12/2024 12:00:00 AM,03/12/2024 12:00:00 AM,0600,01,Central,0121,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",1822 0329,36,F,H,101,STREET,,,IC,Invest Cont,410,,,,DIAMOND                      ST,FIGUEROA                     ST,34.0589,-118.2526
240120547,10/21/2024 12:00:00 AM,10/21/2024 12:00:00 AM,1550,01,Central,0161,1,210,ROBBERY,0334 0443,28,M,A,101,STREET,511,VERBAL THREAT,IC,Invest Cont,210,,,,1000 W  8TH                          ST,,34.0487,-118.2627
240110427,04/18/2024 12:00:00 AM,04/17/2024 12:00:00 AM,2000,01,Central,0182,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,900 S  FIGUEROA                     ST,,34.0462,-118.2628
240114331,07/09/2024 12:00:00 AM,07/09/2024 12:00:00 AM,1345,01,Central,0132,2,888,TRESPASSING,0910,0,M,O,901,MTA - RED LINE - CIVIC CENTER/GRAND PARK,,,IC,Invest Cont,888,,,,100 S  HILL                         ST,,34.0547,-118.2505
240105118,01/17/2024 12:00:00 AM,01/16/2024 12:00:00 AM,2140,01,Central,0162,1,510,VEHICLE - STOLEN,0352 1300 0344 1612,0,M,B,101,STREET,,,IC,Invest Cont,510,,,,700 S  GRAND                        AV,,34.0473,-118.2566
240104235,01/04/2024 12:00:00 AM,01/04/2024 12:00:00 AM,1455,01,Central,0153,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0417,0,X,X,101,STREET,,,IC,Invest Cont,745,,,,6TH                          ST,BROADWAY,34.0466,-118.252
240115469,07/26/2024 12:00:00 AM,07/14/2024 12:00:00 AM,0300,01,Central,0112,1,480,BIKE - STOLEN,0344 1822,50,M,X,124,BUS STOP,,,IC,Invest Cont,480,,,,ALISO                        ST,N  LOS ANGELES,34.055,-118.2398
240118815,09/22/2024 12:00:00 AM,09/21/2024 12:00:00 AM,1600,01,Central,0195,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 E  WASHINGTON                   BL,,34.0308,-118.2638
240105330,01/20/2024 12:00:00 AM,01/19/2024 12:00:00 AM,2200,01,Central,0154,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1218 2004 2047 2002 1814 0411 0449 1402 2000,55,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,AA,Adult Arrest,236,998,,,500 S  LOS ANGELES                  ST,,34.046,-118.2493
240111810,05/25/2024 12:00:00 AM,05/25/2024 12:00:00 AM,0600,01,Central,0119,2,888,TRESPASSING,0910,0,M,O,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
240110740,04/25/2024 12:00:00 AM,04/25/2024 12:00:00 AM,1940,01,Central,0162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,23,F,H,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 W  7TH                          ST,,34.048,-118.2577
240113786,06/30/2024 12:00:00 AM,06/15/2024 12:00:00 AM,2130,01,Central,0185,1,330,BURGLARY FROM VEHICLE,1300 0344 0329,42,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,1100 S  BROADWAY,,34.0396,-118.259
240122870,12/18/2024 12:00:00 AM,12/14/2024 12:00:00 AM,1740,01,Central,0174,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0352,30,M,O,145,MAIL BOX,,,IC,Invest Cont,440,,,,700 S  SPRING                       ST,,34.0445,-118.2523
240105878,01/27/2024 12:00:00 AM,01/27/2024 12:00:00 AM,1230,01,Central,0141,2,624,BATTERY - SIMPLE ASSAULT,1822 0444 0319,34,M,B,146,PATIO*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300 S  FIGUEROA                     ST,,34.0542,-118.2566
240111519,05/17/2024 12:00:00 AM,05/16/2024 12:00:00 AM,1956,01,Central,0129,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,25,M,H,207,BAR/COCKTAIL/NIGHTCLUB,,,IC,Invest Cont,330,,,,700    JACKSON                      ST,,34.0509,-118.2316
240108596,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1125,01,Central,0142,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,54,F,B,108,PARKING LOT,,,IC,Invest Cont,740,,,,300 S  HOPE                         ST,,34.0537,-118.2523
240118280,09/10/2024 12:00:00 AM,09/07/2024 12:00:00 AM,1500,01,Central,0181,1,352,PICKPOCKET,0344,29,F,O,713,CONVENTION CENTER,,,IC,Invest Cont,352,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
240116424,08/09/2024 12:00:00 AM,08/01/2024 12:00:00 AM,1410,01,Central,0119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,0,X,X,217,AUTO REPAIR SHOP,,,IC,Invest Cont,440,,,,500    RAMIREZ                      ST,,34.055,-118.2321
240115698,07/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM,0700,01,Central,0119,2,888,TRESPASSING,0910,0,M,O,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
240106352,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1700,01,Central,0163,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,800 S  HILL                         ST,,34.0445,-118.2558
240120854,11/05/2024 12:00:00 AM,11/05/2024 12:00:00 AM,1937,01,Central,0162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,O,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,700 W  7TH                          ST,,34.048,-118.2577
240111502,05/07/2024 12:00:00 AM,04/23/2024 12:00:00 AM,2245,01,Central,0185,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,53,M,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,1100 S  BROADWAY,,34.0396,-118.259
240109225,03/18/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1200,01,Central,0135,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,39,M,W,124,BUS STOP,,,IC,Invest Cont,341,,,,E  3RD                          ST,S  MAIN                         ST,34.0495,-118.2459
240113101,06/20/2024 12:00:00 AM,06/20/2024 12:00:00 AM,0830,01,Central,0123,1,330,BURGLARY FROM VEHICLE,0344 1307 0329,25,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,200 W  2ND                          ST,,34.0541,-118.2451
240100629,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1230,01,Central,0129,1,520,VEHICLE - ATTEMPT STOLEN,1300 1402 1307 0329 1302,32,M,W,101,STREET,,,IC,Invest Cont,520,998,,,100 N  SANTA FE                     AV,,34.0485,-118.2326
240114495,07/12/2024 12:00:00 AM,07/12/2024 12:00:00 AM,1040,01,Central,0111,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,62,F,W,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,00    OLVERA                       ST,,34.0572,-118.2383
240113791,06/30/2024 12:00:00 AM,06/29/2024 12:00:00 AM,0050,01,Central,0165,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307,34,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,600 S  LOS ANGELES                  ST,,34.0446,-118.249
240113054,06/19/2024 12:00:00 AM,06/19/2024 12:00:00 AM,0710,01,Central,0152,2,888,TRESPASSING,0910 1501,0,X,X,835,7TH AND METRO CENTER (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,600 S  FIGUEROA                     ST,,34.0508,-118.2586
240116533,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,1000,01,Central,0152,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,M,J,148,PUBLIC RESTROOM/OUTSIDE*,,,IC,Invest Cont,440,,,,800 W  7TH                          ST,,34.0491,-118.2558
240122191,12/06/2024 12:00:00 AM,12/06/2024 12:00:00 AM,0655,01,Central,0118,2,888,TRESPASSING,0910,0,X,X,967,MTA - GOLD LINE - CHINATOWN,,,IC,Invest Cont,888,,,,900 N  SPRING                       ST,,34.0635,-118.2357
240120475,10/16/2024 12:00:00 AM,10/15/2024 12:00:00 AM,1845,01,Central,0162,1,330,BURGLARY FROM VEHICLE,0344 1307,49,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,700 S  HOPE                         ST,,34.048,-118.2577
240121530,11/22/2024 12:00:00 AM,11/22/2024 12:00:00 AM,1546,01,Central,0161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
240117664,08/28/2024 12:00:00 AM,08/28/2024 12:00:00 AM,0710,01,Central,0132,2,888,TRESPASSING,0910 2004,0,M,O,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
240116978,08/17/2024 12:00:00 AM,08/16/2024 12:00:00 AM,2115,01,Central,0138,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,28,M,H,101,STREET,,,IC,Invest Cont,330,,,,300 S  CENTRAL                      AV,,34.0461,-118.2395
240106338,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1650,01,Central,0164,1,210,ROBBERY,1822 1218 2004 0913 0344 0416 2034 0445 2047,36,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",312,PIPE/METAL PIPE,AO,Adult Other,210,,,,600 S  MAIN                         ST,,34.0453,-118.2499
240100529,01/22/2024 12:00:00 AM,01/22/2024 12:00:00 AM,1430,01,Central,0182,1,310,BURGLARY,0344 1309 1402,31,M,H,118,CONSTRUCTION SITE,,,AA,Adult Arrest,310,998,,,12TH,FIGUEROA,34.0419,-118.2669
240109063,03/15/2024 12:00:00 AM,02/15/2024 12:00:00 AM,0825,01,Central,0134,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,23,M,H,402,MARKET,,,IC,Invest Cont,740,,,,300 S  BROADWAY,,34.051,-118.248
240120218,10/20/2024 12:00:00 AM,10/19/2024 12:00:00 AM,2320,01,Central,0134,1,352,PICKPOCKET,0344 1822,36,M,O,735,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,352,,,,300 S  HILL                         ST,,34.0516,-118.2491
240111115,05/06/2024 12:00:00 AM,05/04/2024 12:00:00 AM,1545,01,Central,0176,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1307 0329 1822 1609,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,500 E  8TH                          ST,,34.0401,-118.2504
240100523,01/18/2024 12:00:00 AM,01/18/2024 12:00:00 AM,2245,01,Central,0134,2,624,BATTERY - SIMPLE ASSAULT,1402 1822 0447 0400 0416,42,M,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,300 S  BROADWAY,,34.051,-118.248
240109390,03/23/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1000,01,Central,0153,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,200 W  7TH                          ST,,34.0467,-118.252
240110503,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0245,01,Central,0185,1,330,BURGLARY FROM VEHICLE,1300 0329 0344 1307 0386,30,F,K,108,PARKING LOT,,,IC,Invest Cont,330,,,,1100 S  BROADWAY,,34.0396,-118.259
240111255,05/09/2024 12:00:00 AM,05/07/2024 12:00:00 AM,1853,01,Central,0121,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,46,M,H,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,740,,,,200 N  FIGUEROA                     ST,,34.0601,-118.2502
240122157,12/04/2024 12:00:00 AM,12/03/2024 12:00:00 AM,2045,01,Central,0159,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,48,M,F,110,FREEWAY,,,IC,Invest Cont,330,,,,E  4TH                          PL,MATEO                        ST,34.0414,-118.2332
